run,sample_id,station_id,pollutant,Latitude,Longitude,y_true,y_pred_fusion,y_pred_lgbm,relerr_fusion,relerr_lgbm,agreement_error,alert_flag,fusion_pass,lgbm_diag_pass,agreement_pass,final_report_eligible_oracle,final_report_eligible_deployable
3,2321,STA.IT1524A,no2,44.7037,8.0333,21.521309897733257,20.44264681105853,21.031904173685312,0.05012069856803328,0.022740517475290226,0.028824905492168054,True,True,True,True,True,True
3,2326,STA_ES1819A,no2,38.90622,-6.33923,9.108741841297316,13.655762461000464,14.092273543257166,0.49919304926349795,0.5471152639208967,0.0319653394077176,False,False,False,True,False,False
3,2331,STA_ES1867A,no2,43.4815,-8.24312,13.14793358620672,15.121274656891693,14.49736854611644,0.15008754465068913,0.1026347562554653,0.0412601532952315,False,True,True,True,False,False
3,2336,STA.01.0002,no2,47.33992,16.20786,8.032915239522014,9.88534219779936,9.874202912427126,0.23060456891880843,0.22921786371575067,0.0011268487360453336,False,False,False,True,False,False
3,2337,STA_ES1884A,no2,39.63417,-0.26583,7.066824293132177,11.454899393117218,9.646985279991183,0.6209401722411787,0.36510897627883865,0.15782889482504298,False,False,False,True,False,False
3,2338,STA-NL00131,no2,51.54048,5.85309,17.254750951396023,16.74918197761301,15.156813165029032,0.029300276481191805,0.12158609481299949,0.09507143774314629,False,True,True,True,False,False
3,2341,STA.DE_DEHE060,no2,51.15484,9.03175,6.268622168022418,5.854781030986869,7.40415047338197,0.06601787845604448,0.1811447991459234,0.2646332000374761,False,True,True,False,False,False
3,2343,STA-MK0040A,no2,41.70583,21.76529,20.889223958324013,24.92718276350529,26.433654247395825,0.19330343775835584,0.2654205966425211,0.060434887390954616,True,True,False,True,False,True
3,2347,STA.IT1790A,no2,46.1625,12.36083,8.995361229123755,11.577046981197215,12.462822619785175,0.2870018983612206,0.3854721670965587,0.07651136246242009,False,False,False,True,False,False
3,2353,STA-FR08614,no2,43.8344,4.3744,16.003229592575067,16.33010908687562,16.907669935808155,0.020425845433596383,0.056516113665428795,0.03536784999452561,False,True,True,True,False,False
3,2359,STA.IT1918A,no2,44.825,11.64972,27.407489302810557,23.55056120766115,26.292568297007037,0.14072533427374673,0.04067942864370265,0.11643064740595596,True,True,True,True,True,True
3,2377,STA-FR31021,no2,43.37628,-0.53821,8.281843117707643,8.175763673939356,8.730798907379066,0.012808675814371446,0.054209646662999635,0.06788787627632063,False,True,True,True,False,False
3,2381,STA_PL0141A,no2,52.16077,21.03382,26.73767262081045,24.53529497450004,25.33194347009258,0.08236983363213739,0.05257485085287551,0.03246948920303647,True,True,True,True,True,True
3,2385,STA.DE_DESL020,no2,49.23074,7.00317,38.804757352440376,31.61051518283913,36.14849333111985,0.18539588077838737,0.06845201985186374,0.1435591327947964,True,True,True,True,True,True
3,2390,STA-TR540331,no2,40.79072,30.39692,25.440902469432157,31.56911992149535,31.611420208232317,0.24088050559596247,0.2425431937325632,0.0013399260679030228,True,False,False,True,False,False
3,2394,STA.IT0888A,no2,41.73045,13.00406,32.08495124773468,22.097007535635942,22.544876761337697,0.3112968329565704,0.29733797660350714,0.020268320259057296,True,False,False,True,False,False
3,2407,STA.IT2228A,no2,41.11575,14.77998,16.14593948540592,16.856654775920287,17.133325209174078,0.04401820598402414,0.06115381047037277,0.016413128035633936,False,True,True,True,False,False
3,2414,STA.DE_DEBW022,no2,48.57818,7.80232,25.40508585170068,22.25082674868177,23.22210609863072,0.12415856888616532,0.08592687956079294,0.04365138250739287,True,True,True,True,True,True
3,2422,STA_ES1393A,no2,36.84133,-2.44672,24.50756200376678,16.348431948612347,19.264794024069634,0.3329229586595009,0.213924501211181,0.1783878773719915,True,False,False,True,False,False
3,2445,STA-BG0013A,no2,43.22304,27.58724,18.110098156404067,17.167271008708617,18.080690054742874,0.05206085240578556,0.0016238510355370756,0.05320700331688287,False,True,True,True,False,False
3,2455,STA-NL00012,no2,52.38998,4.88781,35.587486213031205,36.18468888160597,38.35156778580719,0.016781254647547258,0.07767004265075489,0.05988386167122432,True,True,True,True,True,True
3,2462,STA.DE_DEBW009,no2,49.41953,8.6767,23.065101841601415,22.62467251073297,24.59808805728155,0.019095052504087016,0.06646344878696907,0.08722404908801072,True,True,True,True,True,True
3,2463,STA_ES0822A,no2,37.27964,-6.93807,38.000000629254096,14.994932769175808,16.505978415809516,0.6053965124493708,0.565632153996366,0.1007704181730091,True,False,False,True,False,False
3,2472,STA-FR19008,no2,47.83192,-1.83633,4.276194783028357,9.532865068610713,7.756174815646327,1.2292869104448902,0.8138029722807562,0.18637526476177868,False,False,False,True,False,False
3,2488,STA_ES1181A,no2,39.48111,-0.44722,23.473415249727623,19.82921173126196,19.57159132885944,0.15524811699292318,0.16622310293135661,0.012991963864425613,True,True,True,True,True,True
3,2509,STA_ES1818A,no2,39.8681,-4.0208,20.75971758783276,19.308397999379256,17.42471581404005,0.06991037241301476,0.16064774282579228,0.09755766296220893,True,True,True,True,True,True
3,2511,STA_PL0594A,no2,49.78434,22.75624,14.083210686389638,16.551131085317,17.243404543473762,0.1752384773707913,0.2243944172399742,0.04182635338757212,False,True,False,True,False,False
3,2534,STA-RO0094A,no2,46.10964,23.22639,16.949641972772174,15.209876958936723,16.014709805395743,0.1026431717911074,0.055159405037977054,0.05291514507991993,False,True,True,True,False,False
3,2538,STA-FR31036,no2,43.70464,-1.03856,11.473525063350529,15.010713111429704,15.163646353508764,0.3082913076378745,0.321620536545412,0.010188272924937071,False,False,False,True,False,False
3,2549,STA-FR21031,no2,48.44555,0.11083,9.113614646343246,11.50391738941132,10.212038673069449,0.26227823242497744,0.12052561668949646,0.11229902575691127,False,False,True,True,False,False
3,2553,STA-RO0157A,no2,45.73474,22.99171,12.133179170638694,15.43668306861409,16.15749541362365,0.2722702639426033,0.33167862957193334,0.046694768645485066,False,False,False,True,False,False
3,2557,STA.IT0863A,no2,42.42212,12.1092,22.979071535972512,16.829008929622827,18.345288796194257,0.2676375585517332,0.20165230481604932,0.09009917767655624,True,False,False,True,False,False
3,2564,STA.DE_DEBY052,no2,48.39708,10.00829,27.258278138355237,25.53835803440655,26.117027559827676,0.06309716610080406,0.04186803628300433,0.022658838301778284,True,True,True,True,True,True
3,2609,STA_PL0064A,no2,53.13408,17.99571,24.55728047918484,22.02808778586894,21.02597456070916,0.10299156270295358,0.14379873699902915,0.04549252002471654,True,True,True,True,True,True
3,2625,STA-CH0054A,no2,46.9631,7.46252,18.23800325948705,19.911337415117643,19.175581932137035,0.09174985500908152,0.05140796713303548,0.03695158528389313,False,True,True,True,False,False
3,2631,STA.IT2101A,no2,45.0028,7.8375,20.07225547761749,20.252110058010853,22.25583761077765,0.008960357270477946,0.10878608706964728,0.09893919922604894,True,True,True,True,True,True
3,2632,STA.IT1739A,no2,45.14222,10.04583,32.98287008657475,28.35244046452906,30.576720075240804,0.14038892335590153,0.07295150495662361,0.0784510812291438,True,True,True,True,True,True
3,2645,STA.IT1883A,no2,44.31538,8.48542,13.549657291908572,16.48697125734001,16.778367551103795,0.21678142110780133,0.23828722655151097,0.0176743374534187,False,False,False,True,False,False
3,2647,STA-BETR811,no2,51.2521,4.49136,23.69106970951904,24.26402679654157,26.081181990976436,0.024184517364805678,0.10088663406735847,0.0748909160430436,True,True,True,True,True,True
3,2669,STA_ES2085A,no2,42.0607,-7.7299,11.076150813142547,9.362724745571068,9.91756451930177,0.15469508269889579,0.10460188853875328,0.05926050249427205,False,True,True,True,False,False
3,2703,STA-FR23124,no2,46.65662,-0.74338,4.630654369967212,9.964361816802018,8.953664565143631,1.1518258563863217,0.9335635615299427,0.10143120745975179,False,False,False,True,False,False
3,2704,STA-FR14042,no2,48.64584,4.96611,9.764389229434206,13.40380837365383,12.63441262449879,0.37272368552469826,0.2939275898049805,0.057401279332919344,False,False,False,True,False,False
3,2706,STA.DE_DENI043,no2,52.49855,7.31747,15.036058182593871,17.058956978920897,16.37829143248564,0.13453651019543272,0.08926762803783876,0.039900771593323205,False,True,True,True,False,False
3,2707,STA.07.2106,no2,47.27129,11.41695,29.981235040942583,29.68789453533216,28.98890828012091,0.009784136814644035,0.03309826160048316,0.023544487270524578,True,True,True,True,True,True
3,2713,STA-RO0144A,no2,45.41186,28.00597,17.722258655725337,17.439938537082277,19.341501842721218,0.015930256067702268,0.09136776623893207,0.10903497741722691,False,True,True,True,False,False
3,2721,STA-FR05090,no2,49.51469,0.10065,12.241242679989917,19.055385154183057,20.18791947648799,0.5566544710174971,0.6491723918680531,0.059433819497580774,False,False,False,True,False,False
3,2736,STA-BETM705,no2,50.94536,3.1524,23.820418244431103,25.024617962598494,24.119412471106955,0.0505532566769009,0.01255201413687321,0.03617259981681731,True,True,True,True,True,True
3,2739,STA.DE_DEBE032,no2,52.47319,13.22514,15.92667652295897,9.21639160169391,11.768945256967356,0.42132361433841314,0.26105454313632387,0.27695802900071254,False,False,False,False,False,False
3,2741,STA.IT1798A,no2,41.55417,14.67472,34.27408731966434,26.423111938892426,28.87485617507565,0.22906446217684892,0.15753099689150984,0.09278786847383406,True,False,True,True,False,False
3,2745,STA_ES1564A,no2,40.54035,-3.64525,27.25946043135252,37.19973297503666,29.198058155373463,0.3646540460721951,0.07111651120871407,0.2151003294266068,True,False,True,False,False,False
3,2746,STA.IT1128A,no2,45.1546,7.658,29.78346304063137,24.98210900912037,25.580853247866596,0.16120872255012056,0.14110547808427823,0.0239669212190199,True,True,True,True,True,True
